Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
561209,22423,REGENCY CAKESTAND 3 TIER,1,7/25/2011 16:57,24.96,,United Kingdom
561209,84991,60 TEATIME FAIRY CAKE CASES,1,7/25/2011 16:57,1.25,,United Kingdom
561209,85099B,JUMBO BAG RED RETROSPOT,2,7/25/2011 16:57,4.13,,United Kingdom
561214,84991,60 TEATIME FAIRY CAKE CASES,1,7/25/2011 17:00,1.25,,United Kingdom
561214,85099B,JUMBO BAG RED RETROSPOT,2,7/25/2011 17:00,4.13,,United Kingdom
561214,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/25/2011 17:00,5.79,,United Kingdom
561214,21232,STRAWBERRY CERAMIC TRINKET BOX,2,7/25/2011 17:00,2.46,,United Kingdom
561214,21931,JUMBO STORAGE BAG SUKI,2,7/25/2011 17:00,4.13,,United Kingdom
561217,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/25/2011 17:09,4.13,,United Kingdom
561217,47566,PARTY BUNTING,2,7/25/2011 17:09,10.79,,United Kingdom
561217,84991,60 TEATIME FAIRY CAKE CASES,1,7/25/2011 17:09,1.25,,United Kingdom
561217,85099B,JUMBO BAG RED RETROSPOT,2,7/25/2011 17:09,4.13,,United Kingdom
561217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/25/2011 17:09,5.79,,United Kingdom
561218,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/25/2011 17:11,4.13,,United Kingdom
561218,47566,PARTY BUNTING,6,7/25/2011 17:11,5.79,,United Kingdom
561218,85099B,JUMBO BAG RED RETROSPOT,1,7/25/2011 17:11,4.13,,United Kingdom
561220,47566,PARTY BUNTING,8,7/26/2011 9:20,4.95,17734.0,United Kingdom
561221,47566,PARTY BUNTING,4,7/26/2011 9:23,4.95,15281.0,United Kingdom
561221,22423,REGENCY CAKESTAND 3 TIER,1,7/26/2011 9:23,12.75,15281.0,United Kingdom
561221,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/26/2011 9:23,2.95,15281.0,United Kingdom
561224,85099B,JUMBO BAG RED RETROSPOT,100,7/26/2011 9:55,1.79,13629.0,United Kingdom
561226,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/26/2011 10:13,1.69,15618.0,United Kingdom
561231,47566,PARTY BUNTING,8,7/26/2011 10:20,4.95,15855.0,United Kingdom
561236,47566,PARTY BUNTING,4,7/26/2011 10:27,4.95,15159.0,United Kingdom
561236,22423,REGENCY CAKESTAND 3 TIER,4,7/26/2011 10:27,12.75,15159.0,United Kingdom
561242,85099B,JUMBO BAG RED RETROSPOT,10,7/26/2011 11:05,2.08,16258.0,United Kingdom
561242,47566,PARTY BUNTING,12,7/26/2011 11:05,4.95,16258.0,United Kingdom
561243,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,7/26/2011 11:24,2.08,,United Kingdom
561247,84991,60 TEATIME FAIRY CAKE CASES,24,7/26/2011 11:38,0.55,16592.0,United Kingdom
561288,85099B,JUMBO BAG RED RETROSPOT,10,7/26/2011 12:26,2.08,13379.0,United Kingdom
561295,20727,LUNCH BAG  BLACK SKULL.,100,7/26/2011 12:28,1.45,15311.0,United Kingdom
561320,21931,JUMBO STORAGE BAG SUKI,5,7/26/2011 12:57,2.08,16942.0,United Kingdom
561320,20727,LUNCH BAG  BLACK SKULL.,3,7/26/2011 12:57,1.65,16942.0,United Kingdom
561321,47566,PARTY BUNTING,2,7/26/2011 12:59,4.95,13668.0,United Kingdom
561325,47566,PARTY BUNTING,3,7/26/2011 13:46,4.95,17596.0,United Kingdom
C561328,22423,REGENCY CAKESTAND 3 TIER,-3,7/26/2011 13:54,10.95,12471.0,Germany
561329,22423,REGENCY CAKESTAND 3 TIER,2,7/26/2011 13:57,12.75,15044.0,United Kingdom
561330,47566,PARTY BUNTING,8,7/26/2011 14:03,4.95,16019.0,United Kingdom
561331,84991,60 TEATIME FAIRY CAKE CASES,5,7/26/2011 14:24,0.55,16809.0,United Kingdom
561331,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,7/26/2011 14:24,2.08,16809.0,United Kingdom
561333,22423,REGENCY CAKESTAND 3 TIER,1,7/26/2011 14:27,12.75,,United Kingdom
561352,85099B,JUMBO BAG RED RETROSPOT,10,7/26/2011 14:41,2.08,18094.0,United Kingdom
561356,85099B,JUMBO BAG RED RETROSPOT,10,7/26/2011 14:56,2.08,14273.0,United Kingdom
561359,20727,LUNCH BAG  BLACK SKULL.,10,7/26/2011 15:29,1.65,17160.0,United Kingdom
561367,20727,LUNCH BAG  BLACK SKULL.,7,7/26/2011 15:46,4.96,,United Kingdom
561367,22423,REGENCY CAKESTAND 3 TIER,2,7/26/2011 15:46,24.96,,United Kingdom
561367,47566,PARTY BUNTING,29,7/26/2011 15:46,10.79,,United Kingdom
561369,20727,LUNCH BAG  BLACK SKULL.,1,7/26/2011 16:21,4.13,,United Kingdom
561369,21232,STRAWBERRY CERAMIC TRINKET BOX,1,7/26/2011 16:21,2.46,,United Kingdom
561369,21931,JUMBO STORAGE BAG SUKI,1,7/26/2011 16:21,4.13,,United Kingdom
561369,47566,PARTY BUNTING,28,7/26/2011 16:22,5.79,,United Kingdom
561369,84991,60 TEATIME FAIRY CAKE CASES,1,7/26/2011 16:22,1.25,,United Kingdom
561369,85099B,JUMBO BAG RED RETROSPOT,2,7/26/2011 16:22,4.13,,United Kingdom
561371,47566,PARTY BUNTING,12,7/26/2011 16:25,5.79,,United Kingdom
561371,85099B,JUMBO BAG RED RETROSPOT,6,7/26/2011 16:25,4.13,,United Kingdom
561371,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/26/2011 16:25,5.79,,United Kingdom
561381,22423,REGENCY CAKESTAND 3 TIER,6,7/26/2011 17:14,12.75,17920.0,United Kingdom
561383,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/27/2011 8:35,1.69,13730.0,United Kingdom
561387,20727,LUNCH BAG  BLACK SKULL.,10,7/27/2011 9:22,1.65,13824.0,United Kingdom
561388,47566,PARTY BUNTING,50,7/27/2011 9:32,4.15,12753.0,Japan
561389,47566,PARTY BUNTING,50,7/27/2011 9:37,4.15,12971.0,United Kingdom
561391,85099B,JUMBO BAG RED RETROSPOT,10,7/27/2011 9:59,2.08,16628.0,United Kingdom
561391,21931,JUMBO STORAGE BAG SUKI,10,7/27/2011 9:59,2.08,16628.0,United Kingdom
561393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 10:10,2.95,18241.0,United Kingdom
561393,84991,60 TEATIME FAIRY CAKE CASES,24,7/27/2011 10:10,0.55,18241.0,United Kingdom
561395,47566,PARTY BUNTING,12,7/27/2011 10:29,4.95,13999.0,United Kingdom
561396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/27/2011 10:40,2.55,13458.0,United Kingdom
561396,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/27/2011 10:40,2.08,13458.0,United Kingdom
561396,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/27/2011 10:40,1.69,13458.0,United Kingdom
561430,20727,LUNCH BAG  BLACK SKULL.,10,7/27/2011 11:29,1.65,15172.0,United Kingdom
561455,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/27/2011 11:58,1.69,15095.0,United Kingdom
561463,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/27/2011 12:38,2.95,14527.0,United Kingdom
561466,22423,REGENCY CAKESTAND 3 TIER,3,7/27/2011 12:50,12.75,17243.0,United Kingdom
561467,20727,LUNCH BAG  BLACK SKULL.,10,7/27/2011 12:58,1.65,14040.0,United Kingdom
561471,84991,60 TEATIME FAIRY CAKE CASES,96,7/27/2011 13:14,0.55,14911.0,EIRE
561473,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/27/2011 13:17,2.08,15078.0,United Kingdom
561473,21931,JUMBO STORAGE BAG SUKI,10,7/27/2011 13:17,2.08,15078.0,United Kingdom
561473,85099B,JUMBO BAG RED RETROSPOT,20,7/27/2011 13:17,2.08,15078.0,United Kingdom
561474,21931,JUMBO STORAGE BAG SUKI,100,7/27/2011 13:18,1.79,14680.0,United Kingdom
561474,85099B,JUMBO BAG RED RETROSPOT,100,7/27/2011 13:18,1.79,14680.0,United Kingdom
561485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/27/2011 13:42,2.95,17841.0,United Kingdom
561485,47566,PARTY BUNTING,2,7/27/2011 13:42,4.95,17841.0,United Kingdom
561485,85099B,JUMBO BAG RED RETROSPOT,1,7/27/2011 13:42,2.08,17841.0,United Kingdom
561488,85099B,JUMBO BAG RED RETROSPOT,10,7/27/2011 13:51,2.08,16609.0,United Kingdom
561488,21931,JUMBO STORAGE BAG SUKI,10,7/27/2011 13:51,2.08,16609.0,United Kingdom
561502,20727,LUNCH BAG  BLACK SKULL.,10,7/27/2011 14:14,1.65,14305.0,United Kingdom
561502,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/27/2011 14:14,1.69,14305.0,United Kingdom
561502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 14:14,2.95,14305.0,United Kingdom
561502,84991,60 TEATIME FAIRY CAKE CASES,24,7/27/2011 14:14,0.55,14305.0,United Kingdom
561507,22423,REGENCY CAKESTAND 3 TIER,3,7/27/2011 14:21,12.75,12397.0,Belgium
561508,47566,PARTY BUNTING,20,7/27/2011 14:23,4.95,16696.0,United Kingdom
561511,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/27/2011 15:02,2.95,15624.0,United Kingdom
561512,21931,JUMBO STORAGE BAG SUKI,1,7/27/2011 15:09,2.08,14534.0,United Kingdom
561512,21931,JUMBO STORAGE BAG SUKI,2,7/27/2011 15:09,2.08,14534.0,United Kingdom
561513,47566,PARTY BUNTING,8,7/27/2011 15:12,5.79,,United Kingdom
561513,85099B,JUMBO BAG RED RETROSPOT,1,7/27/2011 15:12,4.13,,United Kingdom
561513,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/27/2011 15:12,5.79,,United Kingdom
561513,21931,JUMBO STORAGE BAG SUKI,2,7/27/2011 15:12,4.13,,United Kingdom
561513,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/27/2011 15:12,4.13,,United Kingdom
561515,47566,PARTY BUNTING,23,7/27/2011 15:16,5.79,,United Kingdom
561515,84991,60 TEATIME FAIRY CAKE CASES,2,7/27/2011 15:16,1.25,,United Kingdom
561517,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/27/2011 15:17,1.25,18226.0,United Kingdom
561517,47566,PARTY BUNTING,16,7/27/2011 15:17,4.95,18226.0,United Kingdom
561517,85099B,JUMBO BAG RED RETROSPOT,20,7/27/2011 15:17,2.08,18226.0,United Kingdom
561517,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,7/27/2011 15:17,2.08,18226.0,United Kingdom
561529,47566,PARTY BUNTING,12,7/28/2011 9:19,4.95,13013.0,United Kingdom
561530,22423,REGENCY CAKESTAND 3 TIER,16,7/28/2011 9:21,10.95,16174.0,United Kingdom
561531,47566,PARTY BUNTING,4,7/28/2011 9:27,4.95,14364.0,United Kingdom
561534,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/28/2011 9:45,1.69,14307.0,United Kingdom
561534,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/28/2011 9:45,2.95,14307.0,United Kingdom
561537,47566,PARTY BUNTING,50,7/28/2011 9:58,4.15,13870.0,United Kingdom
561584,20727,LUNCH BAG  BLACK SKULL.,10,7/28/2011 10:38,1.65,13534.0,United Kingdom
561585,84991,60 TEATIME FAIRY CAKE CASES,24,7/28/2011 10:46,0.55,13728.0,United Kingdom
561595,85099B,JUMBO BAG RED RETROSPOT,10,7/28/2011 11:22,2.08,12853.0,United Kingdom
561600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/28/2011 11:29,2.95,15861.0,United Kingdom
561601,84991,60 TEATIME FAIRY CAKE CASES,24,7/28/2011 11:35,0.55,18151.0,United Kingdom
561601,20727,LUNCH BAG  BLACK SKULL.,10,7/28/2011 11:35,1.65,18151.0,United Kingdom
C561608,22423,REGENCY CAKESTAND 3 TIER,-1,7/28/2011 12:19,12.75,15827.0,United Kingdom
C561612,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,7/28/2011 12:36,1.25,17054.0,United Kingdom
561614,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/28/2011 12:50,2.08,13871.0,United Kingdom
561614,85099B,JUMBO BAG RED RETROSPOT,10,7/28/2011 12:50,2.08,13871.0,United Kingdom
561614,22423,REGENCY CAKESTAND 3 TIER,3,7/28/2011 12:50,12.75,13871.0,United Kingdom
561615,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/28/2011 12:57,1.69,13319.0,United Kingdom
561616,22423,REGENCY CAKESTAND 3 TIER,2,7/28/2011 13:02,12.75,15023.0,United Kingdom
561616,85099B,JUMBO BAG RED RETROSPOT,6,7/28/2011 13:02,2.08,15023.0,United Kingdom
561617,22423,REGENCY CAKESTAND 3 TIER,1,7/28/2011 13:05,12.75,18237.0,United Kingdom
561625,20727,LUNCH BAG  BLACK SKULL.,20,7/28/2011 14:03,1.65,16843.0,United Kingdom
561626,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/28/2011 14:03,1.69,14898.0,United Kingdom
561626,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/28/2011 14:03,1.69,14898.0,United Kingdom
561626,20727,LUNCH BAG  BLACK SKULL.,2,7/28/2011 14:03,1.65,14898.0,United Kingdom
561631,84991,60 TEATIME FAIRY CAKE CASES,24,7/28/2011 14:27,0.55,14911.0,EIRE
561631,22423,REGENCY CAKESTAND 3 TIER,4,7/28/2011 14:27,12.75,14911.0,EIRE
561633,22423,REGENCY CAKESTAND 3 TIER,192,7/28/2011 14:33,10.95,17949.0,United Kingdom
561635,22423,REGENCY CAKESTAND 3 TIER,6,7/28/2011 14:35,12.75,16912.0,United Kingdom
561642,47566,PARTY BUNTING,3,7/28/2011 15:04,4.95,17965.0,United Kingdom
561645,22423,REGENCY CAKESTAND 3 TIER,32,7/28/2011 15:16,10.95,14911.0,EIRE
561650,21931,JUMBO STORAGE BAG SUKI,10,7/28/2011 15:31,2.08,15329.0,United Kingdom
561651,85099B,JUMBO BAG RED RETROSPOT,2,7/28/2011 15:36,4.13,,United Kingdom
561651,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/28/2011 15:36,5.79,,United Kingdom
561651,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/28/2011 15:36,1.69,,United Kingdom
561651,21931,JUMBO STORAGE BAG SUKI,2,7/28/2011 15:36,4.13,,United Kingdom
561651,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/28/2011 15:36,4.13,,United Kingdom
561651,22423,REGENCY CAKESTAND 3 TIER,2,7/28/2011 15:36,24.96,,United Kingdom
561651,47566,PARTY BUNTING,25,7/28/2011 15:36,5.79,,United Kingdom
561651,84991,60 TEATIME FAIRY CAKE CASES,2,7/28/2011 15:36,1.25,,United Kingdom
561654,22423,REGENCY CAKESTAND 3 TIER,2,7/28/2011 15:58,12.75,14973.0,United Kingdom
561654,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/28/2011 15:58,1.69,14973.0,United Kingdom
561656,47566,PARTY BUNTING,4,7/28/2011 16:03,4.95,17071.0,United Kingdom
561658,84879,ASSORTED COLOUR BIRD ORNAMENT,3,7/28/2011 16:06,1.69,12743.0,Unspecified
561658,22423,REGENCY CAKESTAND 3 TIER,1,7/28/2011 16:06,12.75,12743.0,Unspecified
561658,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/28/2011 16:06,2.08,12743.0,Unspecified
561659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,480,7/28/2011 16:11,3.24,17450.0,United Kingdom
561661,84879,ASSORTED COLOUR BIRD ORNAMENT,3,7/28/2011 16:21,1.69,12743.0,Unspecified
561661,21931,JUMBO STORAGE BAG SUKI,1,7/28/2011 16:21,2.08,12743.0,Unspecified
561667,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/28/2011 17:00,1.69,,EIRE
561669,22423,REGENCY CAKESTAND 3 TIER,2,7/28/2011 17:09,12.75,12507.0,Spain
561675,47566,PARTY BUNTING,8,7/28/2011 17:33,4.95,17483.0,United Kingdom
561679,85099B,JUMBO BAG RED RETROSPOT,10,7/28/2011 18:56,2.08,15245.0,United Kingdom
561679,21931,JUMBO STORAGE BAG SUKI,10,7/28/2011 18:56,2.08,15245.0,United Kingdom
C561684,22423,REGENCY CAKESTAND 3 TIER,-1,7/28/2011 19:36,12.75,13136.0,United Kingdom
561685,85099B,JUMBO BAG RED RETROSPOT,10,7/28/2011 19:46,2.08,14315.0,United Kingdom
561686,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 8:29,2.95,13148.0,United Kingdom
561690,20727,LUNCH BAG  BLACK SKULL.,10,7/29/2011 9:11,1.65,13875.0,United Kingdom
561690,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/29/2011 9:11,1.25,13875.0,United Kingdom
561693,47566,PARTY BUNTING,8,7/29/2011 9:48,4.95,15120.0,United Kingdom
561694,85099B,JUMBO BAG RED RETROSPOT,10,7/29/2011 9:57,2.08,16147.0,United Kingdom
561694,22423,REGENCY CAKESTAND 3 TIER,2,7/29/2011 9:57,12.75,16147.0,United Kingdom
561694,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 9:57,2.95,16147.0,United Kingdom
561695,84991,60 TEATIME FAIRY CAKE CASES,24,7/29/2011 10:00,0.55,14005.0,United Kingdom
561695,22423,REGENCY CAKESTAND 3 TIER,6,7/29/2011 10:00,12.75,14005.0,United Kingdom
561697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 10:06,2.95,18127.0,United Kingdom
561697,22423,REGENCY CAKESTAND 3 TIER,1,7/29/2011 10:06,12.75,18127.0,United Kingdom
561698,47566,PARTY BUNTING,4,7/29/2011 10:21,4.95,15974.0,United Kingdom
561698,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/29/2011 10:21,1.69,15974.0,United Kingdom
561702,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 10:58,2.95,15149.0,United Kingdom
561702,22423,REGENCY CAKESTAND 3 TIER,1,7/29/2011 10:58,12.75,15149.0,United Kingdom
561702,47566,PARTY BUNTING,4,7/29/2011 10:58,4.95,15149.0,United Kingdom
561705,85099B,JUMBO BAG RED RETROSPOT,20,7/29/2011 11:23,2.08,14735.0,United Kingdom
561706,85099B,JUMBO BAG RED RETROSPOT,10,7/29/2011 11:25,2.08,14735.0,United Kingdom
561712,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 11:49,2.95,14499.0,United Kingdom
561712,20727,LUNCH BAG  BLACK SKULL.,1,7/29/2011 11:49,1.65,14499.0,United Kingdom
561714,22423,REGENCY CAKESTAND 3 TIER,1,7/29/2011 11:56,12.75,18081.0,United Kingdom
561715,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/29/2011 12:03,2.95,13102.0,United Kingdom
561719,47566,PARTY BUNTING,4,7/29/2011 12:09,4.95,17519.0,United Kingdom
561732,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/29/2011 12:13,1.69,14511.0,United Kingdom
561743,84879,ASSORTED COLOUR BIRD ORNAMENT,24,7/29/2011 12:16,1.69,13089.0,United Kingdom
561750,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/29/2011 12:18,1.25,16945.0,United Kingdom
561750,47566,PARTY BUNTING,4,7/29/2011 12:18,4.95,16945.0,United Kingdom
561750,21931,JUMBO STORAGE BAG SUKI,10,7/29/2011 12:18,2.08,16945.0,United Kingdom
561750,85099B,JUMBO BAG RED RETROSPOT,10,7/29/2011 12:18,2.08,16945.0,United Kingdom
561773,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/29/2011 12:41,2.08,17841.0,United Kingdom
561773,21931,JUMBO STORAGE BAG SUKI,1,7/29/2011 12:41,2.08,17841.0,United Kingdom
561773,85099B,JUMBO BAG RED RETROSPOT,1,7/29/2011 12:41,2.08,17841.0,United Kingdom
561774,47566,PARTY BUNTING,2,7/29/2011 12:41,4.95,16729.0,United Kingdom
561774,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/29/2011 12:41,1.69,16729.0,United Kingdom
561794,84879,ASSORTED COLOUR BIRD ORNAMENT,24,7/29/2011 13:11,1.69,12921.0,United Kingdom
561795,47566,PARTY BUNTING,4,7/29/2011 13:28,4.95,12716.0,France
561797,85099B,JUMBO BAG RED RETROSPOT,10,7/29/2011 13:37,2.08,13178.0,United Kingdom
561797,20727,LUNCH BAG  BLACK SKULL.,30,7/29/2011 13:37,1.65,13178.0,United Kingdom
561798,84991,60 TEATIME FAIRY CAKE CASES,24,7/29/2011 13:39,0.55,14911.0,EIRE
561798,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/29/2011 13:39,2.95,14911.0,EIRE
561798,22423,REGENCY CAKESTAND 3 TIER,4,7/29/2011 13:39,12.75,14911.0,EIRE
561798,22423,REGENCY CAKESTAND 3 TIER,4,7/29/2011 13:39,12.75,14911.0,EIRE
561799,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/29/2011 13:46,1.69,15776.0,United Kingdom
561800,85099B,JUMBO BAG RED RETROSPOT,10,7/29/2011 14:13,2.08,13975.0,United Kingdom
561800,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/29/2011 14:13,2.08,13975.0,United Kingdom
561804,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/29/2011 14:40,2.08,14191.0,United Kingdom
561804,85099B,JUMBO BAG RED RETROSPOT,10,7/29/2011 14:40,2.08,14191.0,United Kingdom
561804,47566,PARTY BUNTING,4,7/29/2011 14:40,4.95,14191.0,United Kingdom
561806,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/29/2011 14:55,1.25,12839.0,United Kingdom
561806,21931,JUMBO STORAGE BAG SUKI,10,7/29/2011 14:55,2.08,12839.0,United Kingdom
561808,21931,JUMBO STORAGE BAG SUKI,10,7/29/2011 15:11,2.08,13534.0,United Kingdom
561808,85099B,JUMBO BAG RED RETROSPOT,20,7/29/2011 15:11,2.08,13534.0,United Kingdom
561814,47566,PARTY BUNTING,4,7/29/2011 15:40,4.95,14854.0,United Kingdom
561816,84879,ASSORTED COLOUR BIRD ORNAMENT,32,7/29/2011 15:46,1.69,16184.0,United Kingdom
561818,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/29/2011 15:51,2.95,16775.0,United Kingdom
561817,84879,ASSORTED COLOUR BIRD ORNAMENT,24,7/29/2011 15:51,1.69,12921.0,United Kingdom
561817,85099B,JUMBO BAG RED RETROSPOT,10,7/29/2011 15:51,2.08,12921.0,United Kingdom
561817,21931,JUMBO STORAGE BAG SUKI,10,7/29/2011 15:51,2.08,12921.0,United Kingdom
561819,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/29/2011 15:59,2.95,13928.0,United Kingdom
561820,22423,REGENCY CAKESTAND 3 TIER,1,7/29/2011 16:00,24.96,,United Kingdom
561820,47566,PARTY BUNTING,19,7/29/2011 16:00,5.79,,United Kingdom
561820,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/29/2011 16:00,1.69,,United Kingdom
561857,84991,60 TEATIME FAIRY CAKE CASES,24,7/29/2011 16:24,0.55,13004.0,United Kingdom
561857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/29/2011 16:24,2.95,13004.0,United Kingdom
561857,20727,LUNCH BAG  BLACK SKULL.,10,7/29/2011 16:24,1.65,13004.0,United Kingdom
561862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/31/2011 10:38,2.55,15569.0,United Kingdom
561865,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/31/2011 10:47,2.55,15569.0,United Kingdom
561867,47566,PARTY BUNTING,4,7/31/2011 10:59,4.95,16931.0,United Kingdom
561867,85099B,JUMBO BAG RED RETROSPOT,2,7/31/2011 10:59,2.08,16931.0,United Kingdom
561868,20727,LUNCH BAG  BLACK SKULL.,3,7/31/2011 11:26,1.65,16813.0,United Kingdom
561869,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/31/2011 11:38,2.95,16764.0,United Kingdom
561870,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/31/2011 11:45,1.69,14911.0,EIRE
561870,84991,60 TEATIME FAIRY CAKE CASES,24,7/31/2011 11:45,0.55,14911.0,EIRE
561870,22423,REGENCY CAKESTAND 3 TIER,1,7/31/2011 11:45,12.75,14911.0,EIRE
561873,47566,PARTY BUNTING,1,7/31/2011 11:48,4.95,13316.0,United Kingdom
561874,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/31/2011 12:02,2.08,16255.0,United Kingdom
561876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/31/2011 12:08,2.95,14472.0,United Kingdom
561876,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/31/2011 12:08,1.69,14472.0,United Kingdom
561877,20727,LUNCH BAG  BLACK SKULL.,10,7/31/2011 12:16,1.65,16401.0,United Kingdom
561877,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,7/31/2011 12:16,2.08,16401.0,United Kingdom
561879,47566,PARTY BUNTING,16,7/31/2011 12:43,4.95,13722.0,United Kingdom
561881,47566,PARTY BUNTING,4,7/31/2011 12:47,4.95,16477.0,United Kingdom
561881,85099B,JUMBO BAG RED RETROSPOT,10,7/31/2011 12:47,2.08,16477.0,United Kingdom
561882,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/31/2011 12:52,2.95,13388.0,United Kingdom
561882,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/31/2011 12:52,1.69,13388.0,United Kingdom
561888,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/31/2011 13:36,2.95,14092.0,United Kingdom
561889,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/31/2011 13:37,1.69,15804.0,United Kingdom
561893,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/31/2011 14:39,2.08,12942.0,United Kingdom
561893,20727,LUNCH BAG  BLACK SKULL.,2,7/31/2011 14:39,1.65,12942.0,United Kingdom
561893,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/31/2011 14:39,2.08,12942.0,United Kingdom
561894,22423,REGENCY CAKESTAND 3 TIER,1,7/31/2011 15:00,12.75,14456.0,United Kingdom
561894,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/31/2011 15:00,1.69,14456.0,United Kingdom
561894,47566,PARTY BUNTING,1,7/31/2011 15:00,4.95,14456.0,United Kingdom
561894,20727,LUNCH BAG  BLACK SKULL.,1,7/31/2011 15:00,1.65,14456.0,United Kingdom
561894,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/31/2011 15:00,2.95,14456.0,United Kingdom
561896,21931,JUMBO STORAGE BAG SUKI,10,7/31/2011 15:22,2.08,15819.0,United Kingdom
561898,22423,REGENCY CAKESTAND 3 TIER,16,7/31/2011 15:25,10.95,12456.0,Switzerland
561898,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/31/2011 15:25,1.69,12456.0,Switzerland
561899,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/31/2011 15:26,2.95,17173.0,United Kingdom
561906,84991,60 TEATIME FAIRY CAKE CASES,24,8/1/2011 10:03,0.55,12921.0,United Kingdom
